#{"t_start": 1743793390.2158263, "env_id": "sneaky_enemies"}
11.0,27,49.784167
10.0,106,51.110491
13.0,26,51.14555
3.0,8,51.157601
10.0,14,51.178683
13.0,28,51.224242
10.0,25,51.262341
7.0,10,51.274883
4.0,11,51.287991
8.0,14,51.306592
8.0,18,51.327843
4.0,12,51.343425
3.0,4,51.348979
10.0,24,51.379654
9.0,11,51.394161
3.0,9,51.405756
7.0,18,51.429031
8.0,18,51.452181
2.0,11,51.465779
3.0,9,51.476351
9.0,10,51.488468
11.0,32,51.528214
9.0,11,51.541784
7.0,10,51.554374
10.0,26,51.585056
7.0,14,51.602195
2.0,7,51.610762
8.0,18,51.6369
8.0,10,51.649504
12.0,20,51.673649
3.0,5,51.680225
2.0,7,51.688793
9.0,14,51.70679
8.0,10,51.719316
10.0,13,51.735347
9.0,12,51.751381
11.0,31,51.787447
3.0,6,51.795447
7.0,10,51.807482
5.0,25,51.838534
11.0,52,51.901644
3.0,8,51.91216
11.0,24,51.940222
3.0,5,51.946731
7.0,10,51.961335
13.0,17,51.982467
10.0,24,52.013182
2.0,3,52.017758
10.0,15,52.036388
9.0,15,52.054996
9.0,13,52.072107
9.0,14,52.095826
11.0,19,52.119378
9.0,11,52.135605
10.0,11,52.148741
3.0,11,52.163282
10.0,20,52.189969
10.0,27,52.223584
3.0,5,52.230773
10.0,41,52.279571
2.0,7,52.288115
3.0,11,52.30471
4.0,12,52.319852
3.0,8,52.330011
7.0,10,52.343611
10.0,16,52.36276
3.0,11,52.376865
13.0,26,52.408507
9.0,24,52.438819
9.0,26,52.469888
10.0,29,52.505608
9.0,10,52.518693
8.0,18,52.540372
2.0,7,52.549911
11.0,114,52.685357
3.0,8,52.694929
7.0,10,52.709037
7.0,14,52.726764
8.0,14,52.74337
12.0,38,52.789201
3.0,11,52.802804
3.0,8,52.813373
10.0,36,52.858202
7.0,10,52.870775
3.0,9,52.884303
7.0,10,52.897332
10.0,73,52.985397
10.0,14,53.005542
9.0,14,53.021684
3.0,10,53.034257
11.0,28,53.06955
11.0,36,53.114821
10.0,37,53.159653
3.0,5,53.168223
10.0,27,53.205803
2.0,3,53.210921
12.0,32,53.251096
4.0,23,53.278781
9.0,10,53.291318
9.0,15,53.309494
9.0,17,53.333174
11.0,148,53.511638
3.0,7,53.520207
8.0,10,53.53337
3.0,9,53.546401
3.0,7,53.555411
10.0,19,53.578961
2.0,7,53.588532
9.0,13,53.605134
8.0,10,53.618084
9.0,16,53.63924
11.0,25,53.669947
2.0,7,54.875014
11.0,17,54.904557
3.0,6,54.917586
9.0,30,54.960138
10.0,18,54.987666
8.0,10,55.005178
7.0,10,55.021196
10.0,26,55.061744
3.0,5,55.06825
9.0,10,55.081764
7.0,18,55.107294
7.0,14,55.128325
7.0,10,55.14291
8.0,14,55.160547
3.0,8,55.176582
2.0,11,55.192831
10.0,43,55.247417
11.0,83,55.350381
2.0,3,55.354381
7.0,10,55.367391
4.0,9,55.379908
3.0,7,55.389425
3.0,9,55.401566
7.0,10,55.415673
8.0,10,55.428341
9.0,11,55.443898
12.0,17,55.468257
12.0,21,55.494923
7.0,10,55.508941
3.0,7,55.518452
2.0,11,55.533484
7.0,10,55.549566
11.0,74,55.662705
8.0,10,55.675219
2.0,7,55.683736
8.0,10,55.696759
11.0,456,56.291661
9.0,11,56.306666
11.0,37,56.354663
3.0,7,56.363181
10.0,13,56.380213
10.0,68,56.463813
8.0,10,56.475405
7.0,22,56.503114
8.0,10,56.518261
8.0,10,56.529822
11.0,38,56.577818
2.0,7,56.58735
3.0,14,56.604915
11.0,74,56.696845
9.0,14,56.716457
4.0,43,56.773297
14.0,25,56.805006
2.0,7,56.814578
3.0,5,56.821149
3.0,4,56.826682
8.0,18,56.8514
7.0,14,56.86854
3.0,6,56.877078
10.0,19,56.900218
3.0,4,56.905249
2.0,3,56.909833
10.0,36,56.953656
13.0,75,57.045366
7.0,10,57.058506
11.0,24,57.087198
10.0,111,57.221164
9.0,13,57.236845
9.0,11,57.250421
9.0,14,57.267528
7.0,14,57.285133
3.0,4,57.290679
3.0,4,57.296705
3.0,7,57.305271
9.0,12,57.320416
3.0,4,57.325415
3.0,5,57.332476
7.0,10,57.345069
7.0,10,57.357175
3.0,6,57.365207
3.0,6,57.373781
9.0,11,57.387888
10.0,30,57.423594
11.0,34,57.466465
2.0,7,57.475031
7.0,10,57.488092
9.0,17,57.511129
9.0,10,57.522648
11.0,29,57.55836
12.0,18,58.805818
4.0,16,58.830429
11.0,27,58.869102
9.0,13,58.891193
8.0,10,58.905706
10.0,40,58.965014
11.0,28,58.999047
8.0,10,59.012552
9.0,18,59.035165
3.0,7,59.044731
8.0,14,59.062844
10.0,86,59.166502
2.0,3,59.171511
9.0,10,59.18656
11.0,28,59.222217
11.0,43,59.273315
11.0,55,59.340578
5.0,15,59.358681
9.0,11,59.372229
3.0,5,59.378795
9.0,11,59.394365
9.0,10,59.40751
7.0,10,59.419082
11.0,25,59.449361
10.0,18,59.473419
11.0,44,59.529551
10.0,25,59.55983
11.0,25,59.59058
10.0,32,59.627808
9.0,13,59.645844
2.0,3,59.649408
11.0,30,59.688606
8.0,22,59.71649
10.0,18,59.737773
3.0,10,59.750313
3.0,9,59.761914
7.0,10,59.774454
9.0,13,59.7905
7.0,10,59.804101
10.0,14,59.822239
9.0,11,59.837845
9.0,15,59.855418
10.0,103,59.980234
11.0,46,60.034431
2.0,11,60.049559
9.0,10,60.063107
2.0,9,60.074668
9.0,15,60.092815
2.0,3,60.09735
8.0,10,60.109924
10.0,21,60.138213
11.0,74,60.230332
7.0,10,60.242487
8.0,10,60.255053
8.0,14,60.273107
3.0,5,60.27968
9.0,12,60.295284
3.0,5,60.302854
3.0,4,60.307397
8.0,10,60.319966
3.0,6,60.327567
7.0,10,60.340694
10.0,17,60.36186
10.0,53,60.426816
2.0,6,60.433853
7.0,10,60.446581
7.0,10,60.458182
10.0,36,60.505045
8.0,10,60.518165
12.0,65,60.596609
10.0,100,60.714679
9.0,15,60.732816
9.0,22,60.779007
9.0,14,60.800633
10.0,33,60.839887
3.0,4,60.844915
8.0,16,60.864057
9.0,11,60.878198
11.0,19,60.902035
3.0,4,60.907628
9.0,13,60.923163
10.0,18,60.94587
10.0,17,60.966448
8.0,14,60.986488
7.0,14,61.004002
4.0,6,61.011513
11.0,33,61.052172
4.0,7,61.060709
3.0,11,61.07427
8.0,14,61.091379
7.0,10,61.104987
8.0,10,61.117103
11.0,27,61.149473
8.0,22,61.181081
7.0,10,61.193599
7.0,10,61.205114
8.0,10,61.219154
8.0,10,61.231672
7.0,10,61.244753
7.0,10,61.256774
12.0,19,61.27982
9.0,13,61.296848
10.0,59,61.369465
8.0,14,61.38749
9.0,11,62.723741
9.0,11,62.738757
9.0,10,62.755279
10.0,25,62.791317
8.0,10,62.808334
10.0,23,62.836859
7.0,14,62.857947
11.0,48,62.918301
12.0,33,62.958455
10.0,46,63.014284
9.0,17,63.035425
7.0,10,63.047445
8.0,10,63.062046
4.0,12,63.076623
2.0,7,63.085193
12.0,41,63.136705
8.0,18,63.158415
8.0,14,63.174956
8.0,10,63.192051
7.0,10,63.204619
11.0,32,63.243496
8.0,14,63.264423
8.0,10,63.277444
7.0,10,63.289962
8.0,10,63.304568
13.0,42,63.354842
10.0,13,63.369992
4.0,9,63.384429
9.0,14,63.401588
9.0,15,63.419721
7.0,10,63.434295
8.0,14,63.450974
12.0,24,63.481557
9.0,19,63.50459
12.0,31,63.542222
4.0,10,63.555741
9.0,14,63.572773
8.0,14,63.589807
7.0,10,63.603403
4.0,31,63.641167
8.0,10,63.653703
10.0,12,63.667849
8.0,22,63.696523
12.0,39,63.745385
11.0,25,63.775022
8.0,10,63.788165
8.0,10,63.803701
7.0,10,63.816748
7.0,10,63.828271
11.0,23,63.858379
3.0,8,63.867896
10.0,18,63.891935
8.0,26,63.922487
12.0,16,63.943126
10.0,36,63.986927
9.0,18,64.010102
7.0,10,64.022673
10.0,17,64.043496
10.0,46,64.099834
10.0,100,64.220776
2.0,3,64.225805
10.0,19,64.248135
9.0,14,64.267179
7.0,10,64.279797
9.0,13,64.295365
8.0,18,64.324049
2.0,7,64.332618
9.0,15,64.352294
11.0,39,64.400152
7.0,10,64.412723
8.0,14,64.42984
11.0,13,64.44594
8.0,10,64.459107
8.0,10,64.473268
10.0,29,64.50855
11.0,18,64.532631
11.0,44,64.586542
2.0,3,64.591549
10.0,37,64.638367
8.0,12,64.653507
9.0,15,64.672613
10.0,12,64.687749
12.0,51,64.753765
12.0,31,64.791028
4.0,6,64.798597
7.0,10,64.813166
10.0,20,64.836842
8.0,10,64.849987
10.0,30,64.887174
10.0,18,64.909304
10.0,13,64.926854
9.0,18,64.948096
7.0,10,64.960577
8.0,14,64.978407
9.0,10,64.99093
9.0,11,65.004446
7.0,10,65.018564
8.0,14,65.035722
8.0,10,65.048139
8.0,14,65.06722
3.0,11,65.080794
8.0,14,65.098919
10.0,14,65.117032
9.0,11,65.130611
10.0,14,65.149166
4.0,8,65.15875
12.0,28,65.195339
10.0,28,65.230595
2.0,7,65.239197
3.0,8,65.248881
10.0,15,65.267931
7.0,10,65.280536
2.0,12,65.295094
3.0,4,65.300639
9.0,10,66.608842
3.0,4,66.618415
10.0,14,66.640403
7.0,10,66.654423
3.0,5,66.662936
7.0,10,66.677957
10.0,11,66.695539
4.0,19,66.720537
3.0,14,66.752598
9.0,13,66.785155
3.0,11,66.808333
10.0,14,66.832362
3.0,5,66.845392
10.0,14,66.867928
2.0,7,66.877438
13.0,24,66.913828
10.0,17,66.940365
3.0,5,66.946878
9.0,14,66.966771
3.0,8,66.979801
10.0,16,67.001827
11.0,23,67.033007
7.0,10,67.048584
11.0,22,67.081704
9.0,13,67.100848
11.0,20,67.125004
5.0,12,67.140057
3.0,5,67.148735
9.0,11,67.163242
3.0,14,67.18135
7.0,14,67.200974
10.0,58,67.275862
11.0,42,67.327259
3.0,5,67.333287
8.0,10,67.346848
2.0,7,67.355852
10.0,14,67.372993
8.0,14,67.391053
2.0,7,67.400569
11.0,23,67.430191
11.0,51,67.49188
2.0,7,67.500476
3.0,4,67.506476
2.0,3,67.510048
11.0,17,67.532145
7.0,10,67.545297
12.0,53,67.610251
12.0,15,67.629371
10.0,89,67.739084
8.0,10,67.751068
9.0,10,67.763627
11.0,20,67.787784
11.0,36,67.833058
10.0,50,67.893451
8.0,10,67.905969
11.0,37,67.95107
9.0,10,67.963616
9.0,10,67.977723
7.0,14,67.995263
9.0,14,68.012914
3.0,7,68.022507
10.0,15,68.040591
2.0,7,68.049249
8.0,15,68.068395
2.0,3,68.072397
8.0,22,68.099606
10.0,21,68.12575
8.0,10,68.139877
13.0,84,68.249667
9.0,14,68.267694
10.0,15,68.28677
3.0,11,68.301288
8.0,10,68.315895
11.0,89,68.427817
11.0,33,68.46864
10.0,35,68.51686
9.0,22,68.543839
9.0,13,68.560872
11.0,24,68.590508
10.0,15,68.609643
9.0,15,68.627784
11.0,136,68.790354
3.0,5,68.796892
3.0,5,68.803904
12.0,28,68.836749
10.0,70,68.921768
8.0,10,68.934342
10.0,29,68.969089
2.0,7,68.979628
11.0,17,68.999762
7.0,10,69.012305
4.0,12,69.02845
4.0,5,69.03542
12.0,23,69.063705
10.0,37,69.106976
11.0,47,69.163959
12.0,16,69.184092
11.0,19,69.207741
8.0,10,69.220348
10.0,156,70.746893
10.0,19,70.781946
11.0,27,70.828457
7.0,10,70.851998
4.0,8,70.868038
8.0,14,70.887051
2.0,7,70.897572
8.0,10,70.910094
7.0,26,70.942646
9.0,13,70.959163
10.0,122,71.106703
7.0,14,71.12376
7.0,10,71.135276
7.0,14,71.154875
9.0,17,71.175021
10.0,22,71.202597
10.0,37,71.247547
12.0,29,71.284714
7.0,10,71.296819
9.0,11,71.311424
2.0,7,71.320967
10.0,106,71.44985
7.0,10,71.462367
3.0,5,71.468884
8.0,18,71.491917
3.0,7,71.501434
7.0,10,71.513955
10.0,64,71.594913
14.0,62,71.671005
8.0,10,71.683522
11.0,22,71.711075
7.0,14,71.729113
10.0,23,71.759165
2.0,5,71.766674
10.0,11,71.780203
2.0,7,71.788714
7.0,10,71.801236
10.0,13,71.818264
9.0,14,71.834787
7.0,10,71.848336
2.0,3,71.852342
10.0,21,71.877885
8.0,10,71.890407
4.0,6,71.899931
10.0,15,71.917958
7.0,10,71.93048
7.0,10,71.944003
12.0,68,72.025466
11.0,27,72.059297
12.0,100,72.178904
9.0,10,72.193441
12.0,132,72.350768
10.0,42,72.409063
12.0,46,72.463494
9.0,10,72.477011
9.0,11,72.490045
11.0,37,72.535763
10.0,62,72.612994
10.0,98,72.731315
9.0,13,72.747042
10.0,20,72.773195
11.0,200,73.012998
1.0,3,73.017564
10.0,20,73.0416
10.0,22,73.069155
10.0,13,73.085672
10.0,14,73.102704
9.0,10,73.115221
11.0,19,73.137935
10.0,32,73.177695
10.0,25,74.637955
10.0,21,74.664814
9.0,11,74.678831
10.0,41,74.737896
10.0,13,74.757921
11.0,125,74.91161
10.0,20,74.935672
7.0,10,74.948803
10.0,69,75.030888
7.0,10,75.043399
10.0,84,75.141654
9.0,11,75.157336
7.0,10,75.168943
9.0,16,75.191033
11.0,21,75.215992
11.0,21,75.242653
7.0,10,75.254797
9.0,10,75.266868
11.0,89,75.373021
8.0,14,75.390163
10.0,38,75.435426
7.0,10,75.448431
9.0,12,75.462504
9.0,11,75.477623
10.0,21,75.502496
10.0,104,75.627892
10.0,15,75.647345
7.0,10,75.659089
7.0,10,75.671665
7.0,10,75.68521
10.0,32,75.722476
2.0,3,75.727992
10.0,50,75.785337
10.0,51,75.847271
9.0,13,75.86694
11.0,34,75.91022
11.0,13,75.925794
8.0,10,75.937936
9.0,10,75.951033
3.0,7,75.959607
7.0,14,75.977723
12.0,65,76.055387
2.0,7,76.065896
10.0,29,76.100209
7.0,10,76.113747
3.0,15,76.131892
9.0,13,76.149004
7.0,10,76.162119
10.0,13,76.179255
9.0,11,76.194807
9.0,15,76.213421
9.0,10,76.228456
11.0,49,76.288077
10.0,17,76.30811
10.0,15,76.327141
11.0,30,76.363214
10.0,13,76.379312
14.0,120,76.522628
9.0,11,76.537663
10.0,19,76.561209
3.0,7,76.569728
10.0,26,76.601277
8.0,10,76.615824
9.0,12,76.630876
7.0,10,76.643419
11.0,70,76.730088
7.0,10,76.741667
9.0,11,76.755821
10.0,80,76.851991
8.0,14,76.870686
7.0,10,76.883235
11.0,56,76.949881
10.0,23,76.980047
10.0,78,77.075176
2.0,3,77.078742
11.0,13,77.095312
2.0,3,77.099879
3.0,11,77.114401
10.0,28,77.14966
7.0,10,78.386837
9.0,14,78.406912
11.0,21,78.43401
10.0,14,78.455136
11.0,14,78.477661
11.0,49,78.549935
10.0,131,78.71099
11.0,182,78.926626
11.0,77,79.019301
12.0,244,79.30902
9.0,11,79.325512
11.0,67,79.405432
11.0,87,79.51004
3.0,6,79.517578
9.0,11,79.534098
10.0,60,79.604608
10.0,90,79.716999
7.0,10,79.728025
9.0,13,79.745555
2.0,7,79.754674
10.0,74,79.845298
11.0,174,80.059297
10.0,13,80.075841
9.0,11,80.088989
10.0,187,80.310313
11.0,131,80.465606
9.0,11,80.479467
7.0,10,80.492981
11.0,170,80.697402
10.0,13,80.71298
9.0,11,80.727113
2.0,3,80.731149
10.0,223,82.248594
3.0,7,82.257615
9.0,10,82.27313
11.0,133,82.436905
7.0,10,82.449362
9.0,12,82.463467
10.0,15,82.481604
11.0,18,82.505632
9.0,10,82.518718
10.0,197,82.76017
7.0,14,82.778232
10.0,103,82.904135
9.0,10,82.917798
10.0,14,82.935373
11.0,84,83.057931
12.0,65,83.141868
10.0,44,83.201183
10.0,177,83.413867
10.0,11,83.429006
7.0,10,83.441525
11.0,188,83.672778
7.0,10,83.686886
7.0,10,83.704418
3.0,7,83.718502
11.0,39,83.769205
9.0,11,83.783726
9.0,12,83.798758
10.0,17,83.823687
11.0,32,83.862027
10.0,141,84.038836
11.0,25,84.069548
2.0,3,84.074518
2.0,3,84.079028
12.0,28,84.113334
3.0,4,84.118817
7.0,10,84.131422
11.0,40,84.179804
8.0,10,84.19238
10.0,12,84.208476
8.0,10,84.22105
10.0,15,84.241162
10.0,48,84.300018
10.0,22,84.327052
3.0,4,84.332596
3.0,5,84.339168
9.0,11,84.352293
2.0,3,84.358303
7.0,10,84.370873
9.0,11,84.384415
10.0,42,84.435252
11.0,239,85.950918
12.0,101,86.096648
11.0,232,86.380541
10.0,166,86.580004
7.0,10,86.592573
2.0,3,86.597109
11.0,52,86.660848
10.0,65,86.740237
7.0,10,86.752776
10.0,135,86.915131
7.0,10,86.927158
8.0,10,86.939682
9.0,10,86.953204
7.0,10,86.965241
2.0,3,86.97076
11.0,219,87.234384
9.0,10,87.24743
11.0,103,87.370933
9.0,13,87.387046
10.0,205,87.627465
11.0,276,87.959044
10.0,188,88.177659
10.0,125,88.325644
10.0,254,89.845091
10.0,164,90.044121
11.0,358,90.47743
3.0,12,90.493008
11.0,500,91.086041
10.0,237,91.367997
12.0,61,91.441916
10.0,492,92.025362
11.0,408,93.719134
2.0,3,93.723133
9.0,11,93.737763
10.0,164,93.94
10.0,13,93.957813
9.0,11,93.974859
9.0,10,93.989405
10.0,100,94.115571
9.0,10,94.130255
9.0,10,94.144782
9.0,11,94.15989
11.0,78,94.251368
11.0,500,94.857774
10.0,318,95.231894
