#{"t_start": 1743754295.1452782, "env_id": "sneaky_enemies"}
4.0,14,29.184541
7.0,14,29.202239
4.0,11,29.216715
4.0,19,29.240307
3.0,10,29.252879
4.0,11,29.267357
9.0,20,29.291887
1.0,3,29.29589
8.0,11,29.310795
2.0,11,29.324404
5.0,19,29.347517
8.0,11,29.362576
3.0,7,29.372096
4.0,19,29.399134
13.0,29,29.435211
3.0,4,29.44072
3.0,11,29.455246
1.0,7,29.464762
3.0,8,29.475284
3.0,6,29.483799
3.0,27,29.517355
8.0,10,29.530385
4.0,11,29.54463
4.0,12,29.561445
3.0,12,29.576966
2.0,12,29.592002
10.0,15,29.612038
3.0,11,29.62556
2.0,15,29.645594
5.0,12,29.660615
8.0,22,29.688788
2.0,15,29.707842
3.0,10,29.720859
3.0,15,29.739879
12.0,23,29.768933
2.0,11,29.783463
3.0,6,29.791981
5.0,33,29.833056
5.0,33,29.873796
2.0,3,29.878766
3.0,23,29.906271
11.0,45,29.962204
3.0,11,29.980277
4.0,10,29.994764
3.0,10,30.007279
2.0,9,30.018788
4.0,12,30.034822
9.0,15,30.053038
3.0,13,30.070164
8.0,20,30.097328
11.0,19,30.122936
3.0,7,30.133455
2.0,7,30.14254
3.0,6,30.151061
2.0,3,30.157062
3.0,31,30.196138
3.0,11,30.210166
7.0,14,30.229196
2.0,7,30.238209
7.0,11,30.253243
5.0,19,30.277283
4.0,12,30.293317
3.0,7,30.302837
7.0,19,30.326984
8.0,22,30.354337
5.0,37,30.406049
3.0,35,31.731083
7.0,14,31.754604
8.0,19,31.782151
3.0,9,31.79667
2.0,15,31.820221
11.0,34,31.866787
2.0,11,31.881811
2.0,6,31.891318
3.0,15,31.910351
7.0,10,31.926875
7.0,10,31.940896
6.0,15,31.962441
10.0,18,31.985468
12.0,43,32.043073
9.0,22,32.073239
3.0,23,32.104775
3.0,11,32.119792
3.0,7,32.129308
9.0,14,32.147355
2.0,7,32.155875
9.0,14,32.17391
3.0,7,32.182426
4.0,6,32.190947
2.0,17,32.211984
3.0,7,32.221498
2.0,19,32.24505
2.0,7,32.254595
4.0,11,32.269617
5.0,23,32.297904
10.0,20,32.322428
10.0,30,32.357687
3.0,21,32.382408
4.0,18,32.404391
7.0,18,32.425508
2.0,7,32.435105
4.0,19,32.456683
8.0,14,32.473834
2.0,15,32.492891
9.0,15,32.511967
2.0,3,32.515941
4.0,9,32.526548
3.0,7,32.535117
8.0,22,32.56114
10.0,22,32.587274
10.0,22,32.61399
7.0,22,32.639664
2.0,11,32.652837
3.0,5,32.659375
3.0,23,32.686552
7.0,25,32.715277
4.0,17,32.735386
11.0,26,32.766674
8.0,22,32.794392
7.0,19,32.817576
9.0,14,32.834722
12.0,43,32.8868
9.0,19,32.909343
3.0,14,32.926873
8.0,14,32.944414
3.0,15,32.961594
9.0,26,32.993174
8.0,27,33.024798
3.0,7,33.034314
13.0,41,33.083416
4.0,11,33.097026
8.0,14,33.11416
7.0,14,33.131305
10.0,23,33.159488
7.0,23,33.187349
8.0,18,33.208939
3.0,10,33.221451
4.0,9,33.231963
3.0,7,33.241528
4.0,10,33.253678
2.0,11,33.266228
4.0,23,33.293847
2.0,11,33.307348
4.0,32,33.345062
10.0,34,33.386142
3.0,27,33.4192
3.0,7,33.428212
4.0,15,33.445762
8.0,10,33.458786
3.0,11,33.472316
3.0,6,33.47983
3.0,11,33.493351
3.0,7,33.50287
4.0,11,33.516296
3.0,9,33.527819
4.0,19,33.550892
4.0,11,33.565409
3.0,8,33.57593
3.0,9,33.586447
5.0,13,33.602481
3.0,11,33.617002
3.0,4,33.622518
7.0,14,33.639549
7.0,18,33.661821
10.0,34,33.703896
8.0,14,33.721935
4.0,8,33.731452
3.0,10,33.744971
2.0,6,33.753042
7.0,18,33.777076
3.0,12,33.794123
3.0,8,33.804631
3.0,8,33.816148
2.0,15,33.836201
2.0,7,33.845226
4.0,9,33.856754
9.0,18,33.880015
9.0,16,33.899607
3.0,11,33.914125
15.0,39,33.962191
9.0,26,33.993733
12.0,21,34.021202
3.0,11,34.035714
3.0,7,34.04523
3.0,7,34.05425
2.0,3,34.058756
3.0,13,34.075272
3.0,8,34.085787
13.0,29,34.121575
3.0,7,34.131059
3.0,11,34.145153
4.0,11,34.15921
8.0,18,34.184979
12.0,27,34.226076
3.0,19,34.261603
2.0,7,34.273124
2.0,7,34.282634
4.0,8,34.293146
7.0,10,35.539189
11.0,31,35.580853
3.0,8,35.59336
4.0,30,35.638912
4.0,19,35.667452
3.0,10,35.684482
2.0,7,35.694997
7.0,10,35.712038
4.0,15,35.735618
10.0,22,35.765141
3.0,12,35.782835
10.0,19,35.807867
3.0,8,35.819903
2.0,11,35.834414
9.0,11,35.849971
3.0,12,35.865309
4.0,10,35.878825
3.0,13,35.896186
4.0,23,35.925296
4.0,15,35.944854
4.0,9,35.956904
7.0,14,35.97438
2.0,11,35.988893
3.0,4,35.994112
2.0,11,36.00986
2.0,15,36.02888
10.0,29,36.065437
7.0,18,36.087468
3.0,5,36.094023
4.0,15,36.11315
10.0,36,36.157921
4.0,10,36.170015
4.0,10,36.182577
3.0,5,36.189083
7.0,14,36.206565
4.0,12,36.220705
11.0,26,36.25385
9.0,18,36.275888
4.0,9,36.287409
2.0,7,36.296932
3.0,18,36.31947
7.0,10,36.332001
7.0,10,36.344518
3.0,10,36.358068
2.0,11,36.371937
2.0,9,36.383481
2.0,7,36.393059
8.0,18,36.414981
8.0,22,36.442537
2.0,11,36.456063
4.0,6,36.463579
7.0,14,36.481617
10.0,34,36.527414
11.0,25,36.557973
4.0,7,36.567488
7.0,18,36.596687
2.0,7,36.606205
8.0,15,36.625238
3.0,6,36.633407
8.0,14,36.653988
9.0,13,36.67703
2.0,7,36.687549
9.0,19,36.716211
3.0,12,36.73121
4.0,6,36.739752
3.0,11,36.754986
10.0,22,36.787525
11.0,39,36.845649
4.0,10,36.8592
8.0,22,36.888249
3.0,7,36.896767
1.0,3,36.902289
9.0,26,36.93487
8.0,18,36.959425
7.0,18,36.982469
4.0,6,36.990992
2.0,3,36.99502
9.0,18,37.019105
9.0,18,37.042789
11.0,30,37.084416
9.0,18,37.109964
9.0,34,37.158051
10.0,54,37.228806
3.0,7,37.238816
4.0,14,37.256061
4.0,11,37.27086
4.0,23,37.299993
3.0,8,37.311019
5.0,13,37.326529
3.0,6,37.335046
3.0,11,37.348931
2.0,7,37.358938
7.0,10,37.371152
8.0,18,37.395962
6.0,25,37.430706
7.0,26,37.464823
4.0,9,37.477186
8.0,10,37.490835
10.0,15,37.512444
3.0,8,37.522958
2.0,7,37.532015
3.0,11,37.546524
4.0,6,37.554045
10.0,25,37.585218
11.0,26,37.617577
13.0,34,37.659158
4.0,15,37.677728
9.0,30,37.716797
7.0,14,37.736573
8.0,18,37.763714
10.0,15,37.78576
8.0,14,37.806815
3.0,15,37.82686
4.0,6,37.835381
7.0,12,37.85293
3.0,11,37.867452
2.0,3,37.871973
9.0,14,37.890015
2.0,11,37.904538
4.0,18,37.927587
3.0,4,37.934103
10.0,14,37.951652
7.0,10,37.964176
13.0,44,38.020382
9.0,22,38.048943
3.0,11,38.062981
4.0,15,38.082023
10.0,19,38.106059
2.0,3,38.110573
7.0,14,38.128093
2.0,3,38.132598
9.0,13,38.148623
9.0,14,38.165639
10.0,15,38.183781
3.0,10,38.196341
3.0,11,38.210475
4.0,7,38.218985
7.0,10,38.231175
3.0,5,38.238147
4.0,19,38.261847
10.0,15,39.513734
8.0,19,39.544272
8.0,22,39.575972
5.0,11,39.592956
8.0,14,39.613982
2.0,7,39.624502
2.0,7,39.637017
3.0,8,39.650037
8.0,14,39.670565
2.0,6,39.679079
9.0,20,39.705105
10.0,13,39.721128
4.0,11,39.734638
3.0,11,39.749196
3.0,24,39.777417
9.0,16,39.797534
8.0,18,39.819137
4.0,19,39.842294
4.0,17,39.863929
7.0,31,39.901147
8.0,14,39.917658
3.0,11,39.931779
3.0,6,39.939287
3.0,11,39.95347
2.0,3,39.957444
9.0,30,39.994203
9.0,31,40.032448
2.0,3,40.036459
9.0,23,40.064131
9.0,16,40.084215
11.0,21,40.109898
2.0,19,40.132569
7.0,14,40.149591
4.0,14,40.16715
7.0,18,40.189338
8.0,10,40.201855
8.0,18,40.223936
2.0,7,40.233455
5.0,23,40.263095
10.0,18,40.285116
2.0,7,40.294628
9.0,13,40.310785
3.0,5,40.317757
9.0,13,40.333848
1.0,5,40.341036
10.0,21,40.366191
5.0,13,40.384279
3.0,6,40.392686
2.0,7,40.401232
2.0,7,40.409773
7.0,10,40.422346
2.0,3,40.427316
2.0,6,40.43486
4.0,23,40.462975
3.0,8,40.473484
9.0,23,40.502743
10.0,46,40.559542
9.0,18,40.58226
12.0,68,40.66449
3.0,10,40.676998
11.0,102,40.800116
2.0,3,40.804116
3.0,9,40.815633
1.0,4,40.822156
1.0,3,40.826156
3.0,9,40.837674
3.0,6,40.84619
3.0,9,40.858215
4.0,15,40.877254
2.0,7,40.885773
4.0,19,40.910331
5.0,15,40.929363
3.0,13,40.94589
2.0,7,40.955927
2.0,7,40.964444
7.0,18,40.987484
4.0,23,41.017044
8.0,14,41.035084
2.0,6,41.042606
8.0,26,41.075673
8.0,18,41.097766
3.0,12,41.112735
3.0,5,41.119244
2.0,19,41.142411
11.0,38,41.188009
3.0,15,41.207033
3.0,6,41.214569
8.0,10,41.227088
3.0,5,41.233687
2.0,11,41.247199
7.0,14,41.264936
4.0,25,41.294544
7.0,10,41.30706
2.0,11,41.321146
5.0,13,41.336661
8.0,14,41.354294
9.0,18,41.376441
13.0,58,41.446048
4.0,16,41.46511
10.0,26,41.496834
7.0,34,41.537454
2.0,3,41.542027
3.0,6,41.55118
14.0,65,41.628304
7.0,18,41.650861
2.0,7,41.659891
7.0,14,41.677415
8.0,18,41.700087
10.0,31,41.737656
11.0,30,41.773232
3.0,4,41.778208
13.0,61,41.851605
3.0,6,41.859147
8.0,19,41.882277
2.0,3,41.886275
3.0,15,41.904251
4.0,7,41.913791
12.0,24,41.942438
9.0,18,41.964068
9.0,14,41.982153
7.0,10,41.994303
9.0,14,42.012108
9.0,28,42.047669
6.0,29,43.336187
2.0,22,43.374775
10.0,42,43.442003
2.0,11,43.460534
2.0,7,43.474054
3.0,4,43.481569
8.0,18,43.520653
9.0,14,43.5457
10.0,18,43.577766
8.0,10,43.591792
2.0,6,43.600309
7.0,14,43.619342
11.0,29,43.658921
10.0,43,43.717058
8.0,14,43.734614
4.0,8,43.74513
2.0,11,43.759158
7.0,15,43.777184
3.0,8,43.787695
4.0,22,43.814352
2.0,7,43.822891
11.0,15,43.841951
2.0,7,43.850534
3.0,13,43.866598
5.0,15,43.885687
5.0,12,43.901741
7.0,14,43.919768
3.0,7,43.929289
2.0,7,43.938811
10.0,21,43.965377
2.0,3,43.971908
10.0,22,44.001035
7.0,18,44.024227
11.0,38,44.07886
2.0,11,44.094421
8.0,26,44.129593
4.0,8,44.146127
4.0,11,44.163682
11.0,28,44.20443
9.0,26,44.248111
10.0,52,44.32332
8.0,14,44.342363
2.0,7,44.351883
3.0,10,44.36592
5.0,14,44.385971
3.0,7,44.396494
3.0,7,44.406016
2.0,11,44.422062
3.0,7,44.431585
5.0,23,44.466648
3.0,7,44.475165
9.0,19,44.505303
3.0,5,44.512816
13.0,116,44.666229
3.0,7,44.675819
3.0,5,44.682368
10.0,27,44.716948
7.0,10,44.72965
11.0,72,44.815044
11.0,33,44.856571
3.0,19,44.879219
2.0,7,44.88734
3.0,11,44.902375
9.0,18,44.923945
4.0,29,44.960533
9.0,12,44.976062
8.0,10,44.989113
2.0,7,44.998121
9.0,15,45.016247
10.0,71,45.105474
4.0,23,45.139174
3.0,6,45.148185
4.0,8,45.161256
7.0,14,45.180898
8.0,14,45.201024
3.0,11,45.215546
8.0,15,45.236586
3.0,14,45.25463
7.0,18,45.278187
9.0,22,45.305747
9.0,18,45.327788
2.0,7,45.337308
11.0,104,45.491791
4.0,7,45.504318
7.0,14,45.526392
7.0,10,45.541404
11.0,76,45.654189
4.0,11,45.66921
8.0,18,45.692521
3.0,8,45.703078
10.0,28,45.741166
3.0,23,45.77325
5.0,19,45.797288
3.0,16,45.822851
11.0,26,45.860473
3.0,7,45.874004
4.0,7,45.885556
3.0,6,45.895103
2.0,3,45.899072
10.0,82,46.009887
5.0,17,46.031988
3.0,21,46.057625
3.0,8,46.069139
8.0,18,46.091749
8.0,22,46.11933
3.0,4,46.125367
6.0,17,46.146434
3.0,8,46.156487
3.0,7,46.16604
8.0,22,47.539864
3.0,10,47.553392
10.0,19,47.580935
7.0,22,47.611472
3.0,15,47.634509
9.0,14,47.654538
8.0,18,47.687093
3.0,6,47.695605
13.0,34,47.737662
8.0,22,47.764201
10.0,18,47.787298
3.0,11,47.802902
9.0,22,47.832122
15.0,24,47.863812
9.0,18,47.886925
3.0,7,47.895468
10.0,15,47.91453
12.0,47,47.970741
9.0,14,47.987288
5.0,14,48.005407
7.0,22,48.032955
10.0,24,48.065059
9.0,13,48.082687
8.0,14,48.102459
8.0,26,48.138661
11.0,23,48.170326
3.0,7,48.180845
11.0,18,48.207614
4.0,14,48.22722
8.0,14,48.247925
3.0,5,48.258074
13.0,38,48.313811
3.0,5,48.321002
13.0,53,48.393164
12.0,29,48.433835
9.0,11,48.44835
10.0,27,48.484442
2.0,7,48.493961
12.0,15,48.513026
8.0,10,48.526569
3.0,15,48.545624
2.0,7,48.55617
8.0,10,48.568661
10.0,16,48.590251
11.0,26,48.623658
11.0,56,48.696285
2.0,7,48.706835
4.0,9,48.718325
9.0,18,48.741537
11.0,34,48.783659
2.0,19,48.808669
2.0,7,48.818191
9.0,11,48.832228
3.0,19,48.857291
7.0,10,48.871023
3.0,8,48.881541
7.0,10,48.895063
7.0,10,48.90758
3.0,5,48.914103
5.0,15,48.934219
3.0,5,48.940725
9.0,19,48.965784
11.0,62,49.04292
2.0,7,49.051436
3.0,5,49.058435
12.0,166,49.260233
2.0,7,49.26877
7.0,10,49.28156
3.0,5,49.287558
8.0,14,49.305617
10.0,41,49.356971
10.0,30,49.396017
3.0,17,49.417061
9.0,10,49.430127
3.0,7,49.439136
2.0,11,49.452288
3.0,6,49.46083
10.0,32,49.498456
2.0,7,49.50801
7.0,18,49.528997
4.0,5,49.536118
3.0,15,49.561705
10.0,17,49.582826
4.0,7,49.591926
7.0,10,49.604452
11.0,26,49.637031
7.0,10,49.650073
4.0,9,49.661602
9.0,30,49.698265
4.0,11,49.712319
11.0,36,49.756125
8.0,14,49.773227
8.0,18,49.795318
3.0,6,49.803866
12.0,15,49.822872
3.0,5,49.828844
7.0,22,49.856077
9.0,22,49.882704
9.0,14,49.90176
2.0,7,49.911244
9.0,15,49.929771
9.0,18,49.951834
10.0,18,49.974907
3.0,10,49.986995
3.0,4,49.992536
12.0,36,50.037213
7.0,14,50.055191
9.0,18,50.077249
9.0,18,50.098245
8.0,14,50.11709
3.0,15,50.136176
3.0,10,50.148663
3.0,5,50.156187
10.0,18,50.178228
4.0,19,51.350108
3.0,12,51.369863
9.0,23,51.404908
10.0,20,51.437388
8.0,10,51.453568
8.0,10,51.467085
9.0,18,51.49763
8.0,18,51.527921
10.0,23,51.561239
9.0,12,51.577757
12.0,73,51.67245
8.0,10,51.684967
3.0,15,51.704982
7.0,10,51.717495
2.0,7,51.727062
2.0,7,51.737231
2.0,7,51.746349
7.0,22,51.77399
7.0,34,51.814955
7.0,14,51.831997
3.0,9,51.843425
8.0,18,51.866861
9.0,11,51.880863
9.0,14,51.898385
11.0,28,51.933515
4.0,19,51.956136
10.0,17,51.977893
11.0,34,52.018969
2.0,7,52.028489
7.0,10,52.041522
8.0,18,52.063075
7.0,14,52.081119
9.0,14,52.098637
12.0,28,52.134715
9.0,11,52.148751
3.0,7,52.157267
10.0,30,52.194341
7.0,14,52.212388
1.0,5,52.218387
3.0,15,52.238447
3.0,4,52.243966
2.0,9,52.254995
7.0,14,52.273143
2.0,7,52.281539
10.0,19,52.305299
9.0,11,52.318843
3.0,5,52.325238
2.0,7,52.334788
9.0,13,52.351327
7.0,14,52.367872
10.0,43,52.418629
11.0,29,52.453298
3.0,4,52.458302
9.0,13,52.475296
9.0,15,52.49341
10.0,57,52.559165
10.0,28,52.593781
4.0,7,52.60196
12.0,32,52.640638
8.0,26,52.672461
3.0,6,52.679969
4.0,9,52.691517
2.0,7,52.700021
3.0,41,52.751217
10.0,18,52.774303
9.0,13,52.78982
7.0,18,52.81205
12.0,20,52.836126
11.0,19,52.858635
3.0,8,52.87015
4.0,6,52.877656
8.0,14,52.893768
9.0,17,52.914854
8.0,14,52.931888
1.0,3,52.935894
11.0,19,52.959948
9.0,18,52.983546
11.0,64,53.059864
3.0,6,53.066938
10.0,13,53.083024
7.0,10,53.096499
3.0,7,53.106025
3.0,8,53.116541
7.0,10,53.129052
7.0,10,53.142144
4.0,6,53.150212
9.0,14,53.167768
3.0,7,53.177287
10.0,18,53.198368
10.0,49,53.257305
2.0,23,53.286755
11.0,34,53.330034
5.0,29,53.367081
9.0,15,53.386117
10.0,22,53.413218
7.0,10,53.425737
4.0,27,53.45885
3.0,7,53.467339
3.0,15,53.485942
3.0,5,53.49205
3.0,15,53.510188
10.0,15,53.528737
10.0,24,53.557806
4.0,7,53.566321
9.0,26,53.59868
8.0,10,53.61071
9.0,18,53.63354
7.0,10,53.645559
4.0,11,53.659104
9.0,23,53.685812
10.0,29,53.721882
2.0,7,53.729883
2.0,7,53.739099
8.0,10,53.752764
9.0,11,53.765829
11.0,22,53.793797
4.0,11,53.806887
11.0,27,53.841217
8.0,14,53.859016
3.0,8,53.869114
4.0,14,53.886136
8.0,10,53.89834
10.0,20,55.220051
11.0,75,55.332304
9.0,15,55.355843
10.0,22,55.389835
8.0,38,55.440026
8.0,10,55.453738
12.0,71,55.542012
8.0,14,55.559168
4.0,9,55.571912
11.0,156,55.758012
8.0,14,55.776839
11.0,20,55.801998
11.0,174,56.007035
7.0,21,56.031824
10.0,29,56.065964
7.0,10,56.079056
2.0,7,56.088212
10.0,28,56.122011
7.0,14,56.14009
3.0,7,56.1492
12.0,83,56.248443
9.0,18,56.270997
8.0,19,56.295139
9.0,18,56.317876
9.0,18,56.340107
3.0,14,56.358039
2.0,7,56.367242
10.0,17,56.388319
10.0,36,56.433048
11.0,33,56.473949
4.0,6,56.482011
3.0,15,56.500041
3.0,22,56.527904
10.0,19,56.552118
8.0,14,56.569195
7.0,14,56.586955
7.0,22,56.615226
12.0,32,56.655135
10.0,22,56.682185
7.0,10,56.694748
9.0,30,56.731751
8.0,10,56.743938
10.0,89,56.884701
8.0,22,56.913847
8.0,13,56.932069
10.0,16,56.955131
9.0,11,56.972764
10.0,23,57.00577
8.0,28,57.044121
3.0,4,57.050143
7.0,14,57.073944
10.0,23,57.108334
2.0,7,57.118866
8.0,14,57.140114
10.0,69,57.232086
9.0,19,57.257189
7.0,15,57.27772
7.0,10,57.293081
4.0,10,57.307116
10.0,46,57.366759
12.0,37,57.414113
8.0,14,57.431794
12.0,82,57.531806
2.0,11,57.546713
11.0,18,57.56976
10.0,52,57.635793
10.0,23,57.664183
8.0,14,57.682859
3.0,11,57.696203
3.0,5,57.703777
3.0,5,57.709777
10.0,26,57.741765
11.0,21,57.768216
7.0,10,57.784209
10.0,16,57.805225
7.0,18,57.828231
9.0,23,57.858234
