#{"t_start": 1743759050.326193, "env_id": "chokepoint"}
13.0,27,25.404638
7.0,8,25.413639
1.0,3,25.417639
16.0,42,25.46067
8.0,15,25.477241
9.0,17,25.496242
3.0,5,25.501237
7.0,9,25.511242
8.0,12,25.524236
12.0,25,25.550278
3.0,8,25.559278
3.0,14,25.57385
3.0,10,25.584846
7.0,13,25.598854
5.0,7,25.606851
8.0,16,25.623854
9.0,13,25.637856
3.0,5,25.643852
12.0,28,26.840678
7.0,8,26.849681
6.0,10,26.860681
7.0,8,26.870186
7.0,11,26.882188
3.0,9,26.892189
3.0,7,26.90019
9.0,14,26.917189
7.0,12,26.930189
3.0,8,26.940186
8.0,15,26.957189
3.0,9,26.966696
14.0,31,27.005697
13.0,40,27.046697
3.0,6,27.053701
6.0,7,27.061703
10.0,25,27.08837
8.0,11,27.100399
9.0,16,27.1164
7.0,8,27.125399
8.0,14,27.140401
3.0,8,27.149438
8.0,19,27.168977
10.0,35,27.204004
3.0,5,27.21001
12.0,17,27.228002
8.0,20,27.249013
3.0,6,27.25604
3.0,5,27.26104
10.0,18,27.279619
7.0,19,27.299587
7.0,15,27.315617
8.0,13,27.328617
11.0,21,27.350652
9.0,18,27.36922
11.0,22,27.392224
15.0,29,27.42123
12.0,24,27.445223
5.0,14,27.460279
9.0,20,27.48085
3.0,6,27.486852
3.0,8,27.495849
14.0,33,27.529848
8.0,11,27.541842
10.0,22,27.565361
7.0,10,27.576391
9.0,22,27.599391
7.0,15,27.614391
12.0,21,27.636391
10.0,16,27.653392
15.0,32,27.686971
15.0,45,27.732972
12.0,21,27.755008
4.0,15,27.771578
3.0,7,27.779548
11.0,14,27.79458
3.0,9,27.804579
8.0,18,27.823577
3.0,9,27.833579
11.0,31,27.866127
3.0,6,27.873132
8.0,19,27.893136
2.0,5,27.899104
12.0,20,27.920135
7.0,25,27.946132
8.0,19,27.965744
14.0,46,28.012737
3.0,11,28.024712
3.0,10,28.035742
11.0,35,28.071358
9.0,16,28.08838
10.0,16,28.105354
7.0,13,28.120354
7.0,16,28.137359
3.0,5,28.143359
8.0,14,28.158419
12.0,33,28.192992
3.0,9,28.202993
16.0,33,28.236993
6.0,7,28.244997
9.0,23,28.268542
7.0,14,28.283571
7.0,14,28.298579
4.0,6,28.304566
7.0,17,28.322566
3.0,10,28.333571
7.0,12,28.346571
13.0,44,28.39206
6.0,10,28.403062
8.0,10,28.414062
12.0,24,28.439063
8.0,13,28.453071
7.0,14,28.468592
3.0,9,28.477591
13.0,44,28.523591
2.0,4,28.527591
3.0,5,28.533591
7.0,19,28.553658
11.0,38,28.591228
3.0,6,28.597227
3.0,11,28.609199
14.0,39,28.648228
3.0,8,28.657234
3.0,5,28.662236
7.0,13,28.676809
15.0,32,28.708787
3.0,9,28.717809
8.0,13,28.732811
3.0,6,28.738804
12.0,26,28.765387
8.0,13,28.779357
7.0,8,28.788386
6.0,9,28.798383
8.0,12,28.810386
8.0,11,28.822389
3.0,6,28.828392
12.0,24,28.853422
7.0,8,28.863418
12.0,21,28.884992
7.0,14,28.899992
8.0,22,28.921995
16.0,32,28.95503
14.0,23,28.97858
12.0,37,30.148999
7.0,10,30.161003
8.0,15,30.179509
3.0,9,30.192509
15.0,34,30.235511
14.0,35,30.276718
3.0,7,30.284718
13.0,26,30.311718
16.0,33,30.349719
3.0,14,30.363725
7.0,15,30.380263
7.0,10,30.391264
13.0,38,30.429234
3.0,11,30.441266
3.0,16,30.4583
8.0,21,30.479879
12.0,25,30.505879
8.0,12,30.518882
7.0,12,30.531878
2.0,4,30.536879
11.0,19,30.555915
3.0,13,30.570424
9.0,13,30.584423
8.0,20,30.605456
3.0,7,30.613455
15.0,28,30.642455
3.0,14,30.657494
3.0,7,30.665495
3.0,9,30.675758
12.0,23,30.699761
7.0,11,30.711761
7.0,10,30.722762
8.0,11,30.734761
3.0,6,30.741731
8.0,14,30.755736
3.0,6,30.762736
3.0,7,30.770247
8.0,21,30.792246
7.0,8,30.801247
3.0,12,30.813247
7.0,14,30.828247
8.0,14,30.84225
3.0,5,30.84825
7.0,13,30.862259
3.0,9,30.871777
12.0,24,30.897808
7.0,19,30.917799
11.0,30,30.948804
15.0,29,30.978413
3.0,7,30.986413
7.0,16,31.002416
12.0,16,31.019413
14.0,29,31.04942
9.0,19,31.069995
7.0,12,31.082025
12.0,33,31.116024
3.0,10,31.12702
8.0,20,31.148024
7.0,23,31.17163
3.0,10,31.182634
8.0,14,31.198601
8.0,22,31.221636
3.0,13,31.235631
8.0,12,31.248633
3.0,8,31.257668
3.0,6,31.263669
12.0,20,31.28524
7.0,15,31.30121
3.0,6,31.308241
8.0,14,31.323241
14.0,31,31.355285
12.0,25,31.382856
8.0,13,31.39686
16.0,52,31.450856
12.0,28,31.480465
14.0,27,31.509437
7.0,14,31.524464
3.0,5,31.529464
7.0,10,31.54146
11.0,23,31.5655
12.0,24,31.589731
10.0,19,31.609756
2.0,5,31.614756
3.0,8,31.623761
11.0,21,31.644763
11.0,23,31.668368
8.0,32,31.701359
8.0,12,31.714364
8.0,22,31.737364
3.0,10,31.747364
8.0,19,31.766932
3.0,6,31.773797
10.0,22,31.797797
12.0,37,31.835794
7.0,10,31.846795
7.0,11,31.858832
7.0,17,31.877398
12.0,25,31.90337
12.0,22,31.927399
6.0,14,31.942399
11.0,22,31.965436
3.0,6,31.972008
7.0,16,31.988977
15.0,27,32.016977
11.0,26,32.043977
15.0,29,32.07552
3.0,5,32.08152
9.0,11,32.09352
3.0,12,32.10552
14.0,30,32.13652
8.0,22,32.158529
3.0,10,32.170047
13.0,24,32.194047
3.0,5,32.200047
11.0,22,32.223047
13.0,27,32.251047
3.0,5,32.257056
11.0,30,32.287575
3.0,8,32.296575
3.0,13,32.310575
14.0,23,33.449512
3.0,5,33.455512
12.0,26,33.483019
3.0,15,33.499019
8.0,19,33.52202
3.0,11,33.537019
5.0,8,33.54602
3.0,10,33.558025
8.0,15,33.578535
12.0,30,33.611536
7.0,12,33.625536
8.0,15,33.641563
3.0,10,33.651566
12.0,27,33.680146
7.0,15,33.696177
3.0,9,33.70617
3.0,6,33.713175
3.0,6,33.720176
7.0,14,33.735176
9.0,14,33.751172
16.0,30,33.782789
2.0,4,33.787792
13.0,37,33.828875
9.0,14,33.843874
8.0,11,33.856912
3.0,5,33.862912
12.0,22,33.887391
7.0,12,33.901393
3.0,6,33.908391
14.0,21,33.930418
15.0,30,33.963456
7.0,12,33.976037
3.0,10,33.987035
3.0,6,33.99403
3.0,9,34.004033
3.0,8,34.013003
7.0,13,34.028006
7.0,9,34.039007
7.0,14,34.057009
7.0,10,34.068517
8.0,12,34.084521
8.0,24,34.110555
7.0,11,34.122555
10.0,18,34.142526
3.0,6,34.150524
7.0,12,34.163529
13.0,30,34.195044
14.0,39,34.24207
7.0,13,34.256108
3.0,7,34.264103
18.0,25,34.289654
2.0,4,34.294655
3.0,11,34.306654
13.0,28,34.335654
12.0,18,34.35366
8.0,13,34.36666
8.0,13,34.381171
3.0,8,34.389172
7.0,16,34.406172
7.0,14,34.421172
13.0,30,34.451172
8.0,22,34.473718
8.0,20,34.495522
7.0,13,34.509522
10.0,25,34.535521
7.0,13,34.548522
7.0,17,34.566525
12.0,15,34.583033
12.0,19,34.603062
14.0,35,34.639069
11.0,21,34.661103
7.0,27,34.688673
3.0,4,34.693681
3.0,9,34.702678
11.0,24,34.727679
8.0,12,34.741681
3.0,5,34.747678
8.0,14,34.762708
9.0,16,34.779283
8.0,16,34.797285
13.0,26,34.824253
3.0,5,34.830253
12.0,25,34.856318
11.0,15,34.8718
3.0,13,34.8848
12.0,26,34.9128
3.0,8,34.9208
3.0,9,34.9308
7.0,31,34.961804
15.0,31,34.993312
7.0,13,35.007344
12.0,27,35.035344
13.0,22,35.057381
8.0,13,35.070952
9.0,12,35.083921
13.0,24,35.108954
12.0,23,35.131947
7.0,10,35.14296
6.0,12,35.155991
7.0,14,35.170567
8.0,13,35.183565
8.0,14,35.198533
8.0,16,35.215564
3.0,8,35.223565
12.0,33,35.256989
8.0,16,35.273564
12.0,31,35.304565
3.0,9,35.314567
7.0,11,35.32556
12.0,26,35.35256
3.0,10,35.3636
7.0,10,35.374723
8.0,19,35.394721
3.0,9,35.403716
8.0,16,35.420718
3.0,7,35.428716
3.0,4,35.432721
3.0,15,35.448725
3.0,5,35.454756
7.0,13,35.469293
7.0,15,35.484299
15.0,28,35.513299
3.0,5,35.518299
12.0,19,35.538299
0.0,5,35.544299
7.0,17,35.562303
11.0,18,35.580849
7.0,16,35.597846
9.0,12,35.610817
10.0,27,36.785455
14.0,35,36.822454
11.0,27,36.850454
13.0,32,36.886967
8.0,15,36.904969
9.0,23,36.929969
14.0,33,36.966585
12.0,20,36.988094
14.0,33,37.023093
11.0,16,37.040094
3.0,5,37.046094
3.0,10,37.0571
3.0,7,37.0641
12.0,21,37.088615
3.0,8,37.096615
3.0,4,37.101615
3.0,5,37.106615
14.0,32,37.139615
7.0,11,37.151615
7.0,9,37.161623
15.0,25,37.188145
7.0,10,37.199145
11.0,31,37.230471
10.0,15,37.24647
1.0,5,37.25247
3.0,7,37.259475
3.0,8,37.268476
12.0,24,37.293018
12.0,20,37.313016
9.0,20,37.334016
3.0,7,37.342015
4.0,9,37.352015
12.0,25,37.377221
12.0,32,37.410189
3.0,6,37.41622
7.0,11,37.42822
13.0,29,37.458196
6.0,9,37.468199
3.0,7,37.47573
3.0,7,37.483757
8.0,11,37.495757
9.0,17,37.513757
15.0,24,37.537754
16.0,28,37.566788
8.0,17,37.585334
7.0,12,37.598306
8.0,21,37.619306
14.0,22,37.642303
14.0,31,37.674821
7.0,12,37.686821
15.0,41,37.729851
3.0,6,37.737851
9.0,21,37.759889
12.0,17,37.778434
3.0,9,37.788468
3.0,5,37.793464
11.0,29,37.823463
3.0,8,37.83266
12.0,31,37.864696
12.0,23,37.88992
8.0,10,37.900921
15.0,30,37.931921
10.0,21,37.95392
8.0,14,37.969952
9.0,22,37.992526
7.0,16,38.009522
13.0,55,38.066565
3.0,9,38.076106
14.0,28,38.106074
3.0,5,38.112075
8.0,13,38.126106
12.0,20,38.147109
3.0,6,38.154107
14.0,28,38.182712
7.0,11,38.194711
13.0,31,38.227719
11.0,16,38.244711
3.0,16,38.261753
13.0,33,38.295328
10.0,36,38.333328
3.0,9,38.343327
12.0,16,38.360376
7.0,12,38.372936
7.0,12,38.385937
10.0,22,38.408937
8.0,13,38.422941
9.0,12,38.435936
3.0,6,38.441937
8.0,15,38.457971
3.0,10,38.468976
7.0,11,38.480483
13.0,32,38.513484
12.0,31,38.544452
13.0,37,38.582719
9.0,17,38.59972
14.0,23,38.62375
14.0,26,38.650732
8.0,13,38.664796
3.0,7,38.67232
7.0,15,38.688358
12.0,19,38.709357
3.0,6,38.715354
7.0,13,38.72936
5.0,7,38.737351
14.0,20,38.758392
3.0,8,38.767392
14.0,29,38.797968
11.0,21,38.819968
14.0,35,38.856965
8.0,11,38.868
13.0,25,38.894577
12.0,24,38.919576
8.0,21,38.941573
14.0,26,40.090468
11.0,18,40.110468
8.0,14,40.125468
12.0,27,40.154468
3.0,7,40.163471
8.0,11,40.176979
7.0,12,40.19298
14.0,29,40.244982
12.0,26,40.30051
13.0,25,40.34423
9.0,18,40.376758
12.0,30,40.419754
7.0,19,40.444756
7.0,12,40.45876
7.0,19,40.482203
13.0,40,40.529229
3.0,7,40.538229
10.0,20,40.562204
8.0,12,40.575773
12.0,20,40.596772
3.0,5,40.601743
3.0,17,40.620742
14.0,35,40.65674
3.0,13,40.669745
3.0,9,40.680256
12.0,17,40.698256
3.0,8,40.706698
14.0,31,40.7497
3.0,6,40.761706
15.0,29,40.799214
3.0,11,40.810213
3.0,5,40.816214
3.0,9,40.826213
14.0,33,40.863224
7.0,14,40.878742
14.0,29,40.909741
14.0,50,40.961745
7.0,10,40.971743
9.0,15,40.987254
7.0,15,41.003279
11.0,19,41.023281
3.0,9,41.032281
5.0,6,41.039281
14.0,22,41.062322
12.0,23,41.084897
14.0,21,41.107866
7.0,12,41.120864
14.0,29,41.152867
7.0,12,41.165929
3.0,9,41.175508
9.0,15,41.191506
8.0,14,41.2065
7.0,10,41.21751
3.0,9,41.227478
3.0,4,41.232512
3.0,8,41.241476
7.0,10,41.252476
12.0,19,41.273051
7.0,10,41.285057
3.0,5,41.290057
3.0,6,41.297055
12.0,14,41.315057
14.0,31,41.349056
8.0,12,41.364063
10.0,18,41.38858
13.0,23,41.417575
7.0,11,41.430607
12.0,24,41.458585
3.0,5,41.46559
8.0,11,41.479119
7.0,10,41.491095
12.0,22,41.514096
7.0,9,41.524125
15.0,21,41.546129
7.0,11,41.558125
3.0,14,41.573706
7.0,15,41.589742
12.0,20,41.610742
7.0,13,41.624743
3.0,7,41.632742
13.0,26,41.660775
3.0,9,41.67078
3.0,7,41.678355
16.0,39,41.718933
8.0,10,41.729932
3.0,7,41.737937
14.0,23,41.761973
14.0,29,41.792545
3.0,18,41.811548
8.0,17,41.83054
12.0,18,41.849545
7.0,10,41.860582
3.0,7,41.868582
14.0,17,41.886127
7.0,12,41.89913
10.0,19,41.919129
14.0,40,41.960166
3.0,9,41.970164
8.0,17,41.988731
7.0,12,42.001704
13.0,25,42.026703
7.0,22,42.050704
3.0,7,42.057703
14.0,38,42.097232
11.0,32,42.129232
8.0,15,42.145232
14.0,30,42.175758
3.0,5,42.180758
14.0,33,42.214758
3.0,5,42.220759
14.0,24,42.244756
7.0,11,42.256756
3.0,5,42.262761
8.0,14,42.277272
12.0,22,42.299272
3.0,9,42.309271
8.0,21,42.331272
13.0,27,42.359284
12.0,17,42.376793
14.0,23,42.399792
3.0,13,43.553993
7.0,12,43.569001
14.0,27,43.597512
9.0,16,43.617512
8.0,14,43.634509
12.0,21,43.656509
12.0,26,43.687025
13.0,38,43.73703
3.0,6,43.74403
12.0,25,43.770038
3.0,4,43.774548
3.0,6,43.781558
3.0,8,43.790558
3.0,8,43.799558
8.0,24,43.824558
7.0,8,43.833554
12.0,17,43.851555
0.0,2,43.853554
7.0,14,43.868558
13.0,26,43.896073
8.0,11,43.907102
3.0,8,43.916109
3.0,11,43.928112
10.0,16,43.945104
3.0,10,43.955102
7.0,12,43.968113
7.0,10,43.97869
12.0,21,44.000681
13.0,22,44.023687
15.0,28,44.052529
7.0,11,44.064534
14.0,30,44.096112
1.0,2,44.099113
14.0,27,44.127082
8.0,27,44.155113
13.0,17,44.173146
13.0,23,44.196686
15.0,41,44.238724
12.0,30,44.269699
8.0,24,44.294219
2.0,3,44.298219
15.0,45,44.344219
12.0,30,44.374736
8.0,13,44.387745
3.0,7,44.395746
12.0,18,44.416743
3.0,10,44.431087
8.0,17,44.452088
7.0,15,44.46815
17.0,37,44.506716
7.0,14,44.521692
7.0,14,44.536722
14.0,21,44.558727
7.0,9,44.56876
3.0,7,44.577328
8.0,25,44.603333
12.0,30,44.634334
9.0,11,44.64632
11.0,25,44.673356
15.0,30,44.704926
12.0,20,44.72593
7.0,12,44.738926
7.0,14,44.753899
7.0,10,44.763905
7.0,13,44.777416
7.0,8,44.786416
14.0,25,44.812417
11.0,30,44.842416
3.0,7,44.850416
3.0,6,44.856416
12.0,22,44.879935
7.0,11,44.890934
8.0,30,44.921934
9.0,13,44.935935
7.0,9,44.945934
10.0,37,44.984452
7.0,9,44.994452
7.0,10,45.004452
3.0,9,45.014452
3.0,5,45.020451
9.0,15,45.035452
12.0,16,45.052452
13.0,26,45.07897
12.0,28,45.10797
7.0,8,45.11697
12.0,17,45.13497
14.0,32,45.167006
7.0,9,45.176606
8.0,11,45.188606
11.0,19,45.208601
12.0,25,45.234608
16.0,33,45.26764
16.0,37,45.30456
7.0,13,45.318559
3.0,11,45.33056
14.0,25,45.356556
7.0,15,45.372567
12.0,37,45.41114
3.0,7,45.420138
7.0,9,45.431139
3.0,8,45.441142
7.0,13,45.457139
15.0,26,45.488657
7.0,18,45.508656
14.0,20,45.530655
3.0,17,45.549686
7.0,16,45.566713
12.0,29,45.596287
12.0,26,45.623286
3.0,8,45.632257
10.0,24,45.658286
7.0,10,45.668326
7.0,12,45.681866
1.0,2,45.684897
3.0,7,45.692897
12.0,44,45.738897
12.0,23,46.922987
7.0,8,46.931988
11.0,17,46.950985
7.0,15,46.967992
12.0,33,47.004505
7.0,9,47.017502
3.0,10,47.029503
3.0,6,47.036505
3.0,11,47.049505
7.0,13,47.067508
3.0,4,47.072509
8.0,20,47.095531
12.0,20,47.11753
14.0,28,47.147529
7.0,10,47.158559
12.0,22,47.182131
12.0,25,47.208161
14.0,35,47.244161
12.0,23,47.268196
3.0,7,47.275197
8.0,12,47.288763
3.0,4,47.292743
14.0,37,47.330763
9.0,24,47.355763
12.0,31,47.38737
12.0,25,47.41337
3.0,9,47.423372
12.0,23,47.44737
13.0,31,47.478973
12.0,19,47.499974
16.0,26,47.526974
3.0,18,47.545975
11.0,15,47.560977
14.0,24,47.58659
7.0,10,47.59759
7.0,13,47.611591
3.0,7,47.618589
3.0,18,47.63759
14.0,31,47.669627
7.0,11,47.681937
3.0,5,47.687932
7.0,18,47.70694
7.0,9,47.716933
3.0,4,47.721902
3.0,9,47.73193
14.0,22,47.754927
7.0,13,47.768966
15.0,32,47.802548
2.0,4,47.807535
12.0,26,47.834538
7.0,10,47.845538
13.0,19,47.86576
7.0,12,47.878331
7.0,14,47.893326
7.0,11,47.905327
3.0,7,47.912296
3.0,6,47.919323
7.0,12,47.932297
3.0,10,47.943321
7.0,13,47.956326
7.0,8,47.965345
7.0,19,47.984919
3.0,8,47.993917
3.0,6,47.999922
7.0,10,48.010915
7.0,13,48.024888
13.0,25,48.050888
14.0,28,48.07943
3.0,6,48.086436
7.0,12,48.099435
15.0,25,48.125436
3.0,5,48.131246
7.0,8,48.140254
9.0,13,48.154248
3.0,4,48.159253
6.0,18,48.178572
13.0,37,48.21557
7.0,15,48.23157
7.0,12,48.244571
3.0,8,48.252571
8.0,16,48.269611
12.0,24,48.29518
12.0,18,48.313157
12.0,21,48.335157
16.0,37,48.373165
3.0,6,48.379684
3.0,7,48.387684
8.0,15,48.403684
16.0,33,48.437684
3.0,4,48.441684
7.0,15,48.457711
12.0,23,48.481952
13.0,24,48.506952
16.0,30,48.537953
9.0,15,48.552951
3.0,8,48.561952
17.0,32,48.594554
12.0,16,48.611547
12.0,35,48.64852
8.0,16,48.666523
7.0,8,48.675558
15.0,25,48.702127
9.0,16,48.719126
6.0,13,48.733125
16.0,27,48.761136
3.0,9,48.772133
12.0,21,48.79371
14.0,23,48.817714
12.0,27,48.845713
14.0,24,48.869721
7.0,8,48.879289
3.0,10,48.88929
3.0,10,48.90029
12.0,24,48.924289
14.0,25,48.950289
11.0,25,48.975296
7.0,11,48.986871
3.0,5,48.992867
7.0,10,49.002873
15.0,28,49.031841
14.0,30,49.061841
11.0,19,50.308778
14.0,22,50.332778
8.0,12,50.349778
8.0,18,50.37378
7.0,12,50.389289
15.0,32,50.424289
7.0,13,50.442288
15.0,42,50.494809
8.0,10,50.507808
8.0,14,50.522808
14.0,26,50.553813
12.0,29,50.592337
3.0,4,50.599335
14.0,29,50.642333
7.0,10,50.656333
12.0,20,50.680396
10.0,18,50.700397
12.0,34,50.752395
16.0,27,50.783916
10.0,13,50.800918
14.0,24,50.826916
14.0,29,50.862918
14.0,24,50.888553
3.0,6,50.894555
12.0,29,50.925553
15.0,31,50.957553
8.0,14,50.972588
3.0,15,50.989164
14.0,29,51.019165
14.0,25,51.045132
7.0,13,51.059163
12.0,27,51.08678
7.0,11,51.09878
3.0,11,51.110776
14.0,23,51.13578
14.0,26,51.163785
7.0,8,51.172784
3.0,12,51.187304
12.0,20,51.212338
15.0,27,51.240368
7.0,10,51.251367
7.0,20,51.272402
14.0,30,51.302971
12.0,25,51.328945
11.0,25,51.355973
7.0,8,51.364943
14.0,35,51.400461
7.0,8,51.409461
14.0,25,51.434461
12.0,20,51.45546
14.0,23,51.478466
12.0,25,51.505002
7.0,11,51.516007
12.0,23,51.540007
14.0,39,51.58115
3.0,6,51.58715
12.0,21,51.609149
3.0,6,51.61615
12.0,24,51.640149
7.0,8,51.649149
11.0,15,51.66616
3.0,7,51.67416
12.0,19,51.693679
14.0,27,51.721679
7.0,9,51.731679
15.0,36,51.767688
8.0,12,51.781206
14.0,45,51.827206
14.0,26,51.854206
14.0,30,51.884736
12.0,27,51.912736
12.0,21,51.934736
7.0,13,51.948735
3.0,10,51.959736
7.0,9,51.969745
13.0,21,51.991263
7.0,19,52.011263
12.0,16,52.028263
3.0,5,52.034263
14.0,31,52.066272
7.0,11,52.078302
12.0,18,52.096841
12.0,18,52.115842
12.0,17,52.133841
15.0,34,52.168848
14.0,33,52.205364
7.0,13,52.221133
3.0,4,52.227137
14.0,19,52.249135
8.0,23,52.276169
7.0,13,52.291735
14.0,24,52.318735
7.0,11,52.332735
15.0,31,52.368759
7.0,10,52.381313
11.0,20,52.40435
9.0,23,52.430349
12.0,30,52.466384
3.0,7,52.475356
14.0,22,52.500955
8.0,16,52.519953
7.0,12,52.533927
3.0,6,52.540957
7.0,13,52.555958
14.0,28,52.587155
3.0,5,52.593156
12.0,18,53.927113
14.0,25,53.961777
14.0,26,53.998922
14.0,21,54.029921
9.0,14,54.055922
14.0,31,54.11022
14.0,28,54.143219
12.0,25,54.170225
7.0,10,54.18474
15.0,29,54.228741
14.0,21,54.258741
7.0,9,54.271746
14.0,29,54.308258
7.0,13,54.323262
6.0,7,54.331263
14.0,29,54.366261
12.0,20,54.38982
3.0,5,54.396787
12.0,17,54.416791
14.0,27,54.445819
14.0,25,54.472827
12.0,21,54.496428
3.0,4,54.500398
9.0,16,54.518429
9.0,11,54.530428
12.0,19,54.551398
12.0,22,54.574404
8.0,12,54.586912
7.0,12,54.599912
8.0,13,54.613923
3.0,7,54.621914
12.0,18,54.640914
14.0,25,54.666911
14.0,23,54.691425
12.0,16,54.708425
14.0,22,54.732424
14.0,23,54.756425
12.0,19,54.776462
11.0,18,54.795973
11.0,28,54.824976
6.0,7,54.832973
7.0,12,54.845973
8.0,13,54.859976
13.0,21,54.880985
14.0,22,54.904504
2.0,5,54.910503
3.0,6,54.917504
8.0,11,54.929504
3.0,7,54.936504
7.0,14,54.95227
3.0,11,54.96424
3.0,6,54.970306
12.0,28,54.999883
14.0,23,55.023852
12.0,17,55.041851
13.0,23,55.065853
7.0,17,55.084369
14.0,20,55.104369
7.0,11,55.115369
7.0,9,55.125369
7.0,11,55.137369
12.0,20,55.158373
3.0,5,55.16437
14.0,23,55.189897
14.0,28,55.218896
3.0,9,55.228896
14.0,19,55.248924
14.0,29,55.278966
14.0,31,55.310535
11.0,22,55.333536
15.0,22,55.356535
7.0,10,55.367542
7.0,12,55.380577
12.0,19,55.40015
13.0,26,55.42715
3.0,10,55.43815
8.0,11,55.449151
3.0,5,55.455153
12.0,22,55.478185
11.0,16,55.494757
14.0,25,55.520762
12.0,25,55.545762
7.0,10,55.556757
7.0,10,55.567767
8.0,14,55.581803
3.0,4,55.587376
6.0,9,55.597345
12.0,29,55.627374
13.0,29,55.657378
7.0,10,55.668374
7.0,10,55.679408
12.0,20,55.703892
